item,asin,groupA_buyers,groupB_buyers,total_buyers
20543,B001EN46AW,0,1,1
20573,B0002CX1DO,0,1,1
20572,B001EYGO9W,0,1,1
20570,B000V9KF0A,0,1,1
20567,B001FBJUMM,0,1,1
20557,B0009P96PG,0,1,1
20554,B0018LMKGW,0,1,1
20553,B000001UNJ,0,1,1
20552,B001E7OO2S,0,1,1
20551,B001AIM12G,0,1,1
20550,B000000HQ6,0,1,1
20549,B000005HDW,0,1,1
20548,B0000041L6,0,1,1
20547,B0009A40IE,0,1,1
20546,B000EQHSGE,0,1,1
20545,B001DDBCWS,0,1,1
20634,B00003JAQY,0,1,1
20638,B000005HTZ,0,1,1
20770,B000002L7S,0,1,1
20720,B000002L0K,0,1,1
20735,B000001F75,0,1,1
20732,B000Y0CYBE,0,1,1
20726,B001JLH4DK,0,1,1
20725,B000008L20,0,1,1
20723,B000002G5F,0,1,1
20722,B001CLG7A8,0,1,1
20721,B0000CG8EF,0,1,1
20718,B000002LLF,0,1,1
20707,B000002LAP,0,1,1
20716,B00004YZGT,0,1,1
20715,B001EI5CAA,0,1,1
20714,B001C3MY9E,0,1,1
20713,B00004ZAZ9,0,1,1
20712,B000001F6Q,0,1,1
20711,B000001F6R,0,1,1
20709,B0000025DW,0,1,1
20736,B000000HIA,0,1,1
20737,B000002TNO,0,1,1
20739,B000000P3G,0,1,1
20740,B001ESYAJY,0,1,1
20769,B000003F6J,0,1,1
20768,B000PE0JJ8,0,1,1
20766,B000001EMY,0,1,1
20764,B001F1YF2M,0,1,1
20762,B00008BNUO,0,1,1
20761,B001EP6AG8,0,1,1
20760,B000095J90,0,1,1
20755,B001F2K5JS,0,1,1
20754,B001EP6A22,0,1,1
20753,B001E7QLJW,0,1,1
20752,B0014G5LG2,0,1,1
20748,B001JTTZ5W,0,1,1
20747,B000003TA6,0,1,1
20746,B000001FT9,0,1,1
20741,B001HUWQBS,0,1,1
20708,B00000FYHO,0,1,1
20706,B000002TF2,0,1,1
20641,B000004261,0,1,1
20655,B0000011BL,0,1,1
20670,B001G9CNJK,0,1,1
20669,B00005AG3F,0,1,1
20667,B0001BFI64,0,1,1
20666,B001ERFR4C,0,1,1
20663,B001BKG9RQ,0,1,1
20662,B00004Y9SG,0,1,1
20660,B000002IJL,0,1,1
20651,B0000046YK,0,1,1
20705,B000001ZV6,0,1,1
20648,B000UPQFYU,0,1,1
20647,B000002MSV,0,1,1
20646,B001H3KMO8,0,1,1
20645,B0000AQRYM,0,1,1
20644,B000001G0I,0,1,1
20643,B00004T0LL,0,1,1
20642,B00006RY22,0,1,1
20671,B00030M9Z6,0,1,1
20672,B001FQHQ7S,0,1,1
20674,B000BF0DTC,0,1,1
20676,B000JJRXG6,0,1,1
20704,B000HWXRDS,0,1,1
20703,6305869049,0,1,1
20701,B001EQUETG,0,1,1
20700,B00000373G,0,1,1
20699,B00000138D,0,1,1
20698,B000008CWN,0,1,1
20694,B0000638RW,0,1,1
20693,B0015I2O50,0,1,1
20692,B001GU04LI,0,1,1
20687,B001H9N89I,0,1,1
20685,B001DNZ954,0,1,1
20683,B001G4JR4Y,0,1,1
20681,B001COVD9A,0,1,1
20678,B000E5KQL4,0,1,1
20677,B000002RJA,0,1,1
20039,B00005UMTG,0,1,1
20038,B000B19EAK,0,1,1
20037,B000CDSS2M,0,1,1
19395,B000F8DTNC,0,1,1
19409,B00005QKG0,0,1,1
19406,B0000062GE,0,1,1
19404,B000002KFA,0,1,1
19403,B0000A0DWO,0,1,1
19400,B00006JKAR,0,1,1
19399,B000008KMI,0,1,1
19398,B00008J2K1,0,1,1
19394,B000009OPW,0,1,1
19411,B000LP5DBK,0,1,1
19392,B0001Z3TWU,0,1,1
19389,B000NJLYKS,0,1,1
19388,B0007N19EQ,0,1,1
19386,B00065U0KE,0,1,1
19385,B0000025EV,0,1,1
19384,B00005QD75,0,1,1
19383,B000002U5M,0,1,1
19410,B000005RTA,0,1,1
19413,B000PUB4FA,0,1,1
19577,B0013F2MG6,0,1,1
19428,B0009AM5HM,0,1,1
19442,B00000JCCX,0,1,1
19440,B000005GYH,0,1,1
19439,B0007ZEQA8,0,1,1
19438,B000002NIH,0,1,1
19437,B0013LKZJQ,0,1,1
19435,B000003OO5,0,1,1
19434,B0012RCMHE,0,1,1
19427,B00005RGNL,0,1,1
19415,B000002KEI,0,1,1
19426,B00000DFNY,0,1,1
19425,B000002N82,0,1,1
19423,B000051VX0,0,1,1
19422,B000094T52,0,1,1
19418,B0009RQRP6,0,1,1
19417,B00000I41F,0,1,1
19416,B000051Y31,0,1,1
19382,B0012LH82Y,0,1,1
19381,6302579295,0,1,1
19380,B0012IWHKK,0,1,1
19326,B0000088TC,0,1,1
19337,B00000DBVV,0,1,1
19336,B000784WPY,0,1,1
19334,B000000BCR,0,1,1
19331,B00025EU0E,0,1,1
19330,B00005KKCL,0,1,1
19329,B000009OWN,0,1,1
19328,B00133FOB8,0,1,1
19323,B000000WD6,0,1,1
19379,B000XCZD3O,0,1,1
19321,B000001GH1,0,1,1
19319,B00000JPM5,0,1,1
19318,B0000029DW,0,1,1
19317,B000002KE0,0,1,1
19316,B00005LN5C,0,1,1
19314,B00009B8BP,0,1,1
19313,B00005M0BA,0,1,1
19338,B00155NYXY,0,1,1
19339,B000056CAD,0,1,1
19340,B00009RG5C,0,1,1
19344,B000XCZD5C,0,1,1
19378,B000002MQ8,0,1,1
19372,B000002UCC,0,1,1
19370,B0000033S1,0,1,1
19369,B0000632DS,0,1,1
19367,B0001ZDKAQ,0,1,1
19362,B00001QEFU,0,1,1
19361,B0001V69WG,0,1,1
19358,B00000761U,0,1,1
19357,B000002PE4,0,1,1
19355,B000063KH4,0,1,1
19354,B0000024RF,0,1,1
19352,B000P0IW4G,0,1,1
19350,B000001C86,0,1,1
19347,B00000DLWW,0,1,1
19346,B000TGGJSW,0,1,1
19444,B000N0LJ66,0,1,1
19445,B000YIXC2Q,0,1,1
19446,B0014KD46W,0,1,1
19531,B000002LLI,0,1,1
19547,B000002IMG,0,1,1
19542,B0013DHHHM,0,1,1
19539,B000008CRT,0,1,1
19538,B00140KO6A,0,1,1
19535,B0000032TV,0,1,1
19534,B00008ZZ2Z,0,1,1
19532,B000007TK2,0,1,1
19529,B0000262WI,0,1,1
19512,B0000046UH,0,1,1
19528,B0000EWO3W,0,1,1
19526,B00151G08Y,0,1,1
19520,B00000267G,0,1,1
19519,B00006DTZX,0,1,1
19518,B000SINSUS,0,1,1
19515,B0016CP362,0,1,1
19514,B000BSM28E,0,1,1
19548,B000002TII,0,1,1
19551,B00000E6HF,0,1,1
19552,B00000330P,0,1,1
19553,B000021XSR,0,1,1
19574,B000002HDE,0,1,1
19573,B000W99IJS,0,1,1
19571,B000006ZZD,0,1,1
19570,B000054OWG,0,1,1
19569,B000003FX1,0,1,1
19568,B000YE9ZT4,0,1,1
19567,B0000021KE,0,1,1
19566,B0009HL0IA,0,1,1
19565,B000006OPR,0,1,1
19562,B0011WMI56,0,1,1
19561,B00000330R,0,1,1
19559,B0012ZALDI,0,1,1
19557,B0017VG65E,0,1,1
19556,B000J233TE,0,1,1
19554,B0015FK0HM,0,1,1
19513,B0012PYHCY,0,1,1
19508,B000002B0F,0,1,1
19447,B000EHQ7WY,0,1,1
19463,B00175G6Q4,0,1,1
19471,B000003RT8,0,1,1
19470,B00000ADFZ,0,1,1
19469,B00005OMGE,0,1,1
19467,B00002CF4Z,0,1,1
19466,B000000CSG,0,1,1
19465,B00019FWG2,0,1,1
19464,B0015NOR8M,0,1,1
19462,B0018Y5ZXY,0,1,1
19507,B000TIO4TQ,0,1,1
19461,B0000071NI,0,1,1
19460,B00008WT4L,0,1,1
19458,B000008NZM,0,1,1
19457,B00000DRDK,0,1,1
19455,B00006DTZ9,0,1,1
19454,B000Q66L6U,0,1,1
19451,B000005KPR,0,1,1
19473,B000000I03,0,1,1
19477,B0000047IZ,0,1,1
19479,B0015FQZAS,0,1,1
19481,B000002G1Y,0,1,1
19506,B000SQJ2IC,0,1,1
19505,B0014Z4OG6,0,1,1
19499,B000002GJ4,0,1,1
19498,B000ZOSMXI,0,1,1
19496,B00133FB3O,0,1,1
19495,B000059RT5,0,1,1
19494,B000002K9D,0,1,1
19493,B0013DI4CO,0,1,1
19492,B00002MZ4B,0,1,1
19491,B000002TXI,0,1,1
19489,B000002UJ6,0,1,1
19488,B0019FOC4K,0,1,1
19487,B000WTBMBK,0,1,1
19486,B0013XZ3YG,0,1,1
19484,B000YRKVA8,0,1,1
19312,B0002C4J4E,0,1,1
19311,B000003CSW,0,1,1
19310,B000002WY8,0,1,1
19166,B0013V2B2U,0,1,1
19175,B000001DWK,0,1,1
19174,B000XQ1YPG,0,1,1
19172,B000008MAF,0,1,1
19170,B0002IQFCW,0,1,1
19169,B000008HAH,0,1,1
19168,B000JBWWBK,0,1,1
19167,B000QCQ71S,0,1,1
19165,B000F6YW3K,0,1,1
19152,B00005R1PB,0,1,1
19163,B000XQGCRQ,0,1,1
19162,B000000OE7,0,1,1
19158,B00000DDVV,0,1,1
19157,B000006T47,0,1,1
19156,B000002PGR,0,1,1
19155,B00000IWMZ,0,1,1
19154,B000000UUF,0,1,1
19176,B00005QZLJ,0,1,1
19177,B000002IO7,0,1,1
19179,B0013LPS6G,0,1,1
19180,B000F2CC5Y,0,1,1
19201,B00005NGXV,0,1,1
19200,B0009299A6,0,1,1
19198,B000001E28,0,1,1
19197,B000003Z4Z,0,1,1
19195,B0001BVGY2,0,1,1
19194,B00000592P,0,1,1
19191,B000008MCJ,0,1,1
19190,B0000288ZX,0,1,1
19189,B000JBXY4E,0,1,1
19187,B0001XAMP4,0,1,1
19186,B000002IQM,0,1,1
19185,B000VK7ALQ,0,1,1
19184,B000VBIE56,0,1,1
19182,B000006MFK,0,1,1
19181,B0000025TP,0,1,1
19153,B00103BY4W,0,1,1
19149,B000007SBD,0,1,1
19203,B000003BI0,0,1,1
19111,B000005RYD,0,1,1
19120,B00020HAPQ,0,1,1
19118,B00005A0V0,0,1,1
19117,B00000DRAL,0,1,1
19116,B000I5Y8XM,0,1,1
19115,B000002JOD,0,1,1
19114,B000P7V46M,0,1,1
19113,B0000075WM,0,1,1
19109,B000056P60,0,1,1
19147,B000002WY4,0,1,1
19106,B00000I78O,0,1,1
19105,B000KLO6RM,0,1,1
19103,B0013K6WL2,0,1,1
19102,B0013N8VWW,0,1,1
19101,B0000026MC,0,1,1
19100,B000001F3A,0,1,1
19099,B0013F3YFO,0,1,1
19121,B0000506EO,0,1,1
19122,B000000HTM,0,1,1
19123,B00002EPRN,0,1,1
19125,B000008M41,0,1,1
19146,B000W7Y246,0,1,1
19145,B0000025BH,0,1,1
19144,B00092ZMF2,0,1,1
19143,B000001VFR,0,1,1
19141,B00000291J,0,1,1
19140,B0000088NV,0,1,1
19139,B00007MBA4,0,1,1
19137,B0000032WT,0,1,1
19135,B000HEWGII,0,1,1
19134,B0009VI4O4,0,1,1
19132,B0012OTVRG,0,1,1
19131,B000WC4AMK,0,1,1
19130,B000000NK5,0,1,1
19127,B00000DP15,0,1,1
19126,B0006SSNC8,0,1,1
19202,B000ASATP8,0,1,1
19204,B000UZ4D08,0,1,1
19308,B00064X3LI,0,1,1
19265,B0009OPO12,0,1,1
19277,B000ERVJDG,0,1,1
19273,B00000DMGA,0,1,1
19272,B000002GEA,0,1,1
19271,B000NA20LO,0,1,1
19270,B000RHRGDU,0,1,1
19268,B000001FV1,0,1,1
19266,B00008Y4KL,0,1,1
19264,B000008LE3,0,1,1
19253,B000002IVG,0,1,1
19263,B000059YX9,0,1,1
19262,B0014DC0CI,0,1,1
19261,B000A2H6JG,0,1,1
19260,B0000631DC,0,1,1
19258,B00000344X,0,1,1
19257,B00004ST3S,0,1,1
19256,B000002IML,0,1,1
19278,B00006B1L3,0,1,1
19281,B000GRTQWU,0,1,1
19282,B00005UMTD,0,1,1
19283,B0000523PI,0,1,1
19306,B000002862,0,1,1
19305,B00000DRDI,0,1,1
19304,B0011HF60U,0,1,1
19301,B000UVLJJ0,0,1,1
19299,B0000046ST,0,1,1
19298,B000004BEX,0,1,1
19296,B00008Y3VA,0,1,1
19295,B000ZK0CKI,0,1,1
19294,B0002S94MK,0,1,1
19293,B000KHX7AS,0,1,1
19292,B00001NTQV,0,1,1
19290,B000002I51,0,1,1
19288,B000002WBZ,0,1,1
19285,B000001091,0,1,1
19284,B000001AL2,0,1,1
19255,B000T97SY8,0,1,1
19251,B000002IPL,0,1,1
19205,B000IONL8Q,0,1,1
19217,B000M06K6Q,0,1,1
19227,B000000D51,0,1,1
19226,B0012QGOYW,0,1,1
19224,B00006JNGY,0,1,1
19222,B000056B7H,0,1,1
19220,B0011WMWUW,0,1,1
19219,B0002B15N8,0,1,1
19218,B0000507ZK,0,1,1
19216,B000JBWWGK,0,1,1
19250,B0000047CO,0,1,1
19215,B00130KLJG,0,1,1
19212,B00001ZSYT,0,1,1
19211,B00009ATJD,0,1,1
19210,B000CZ0Q5W,0,1,1
19209,B00008NG8W,0,1,1
19207,B0012Q3SYG,0,1,1
19206,B000002U0D,0,1,1
19229,B0000002O7,0,1,1
19230,B0013PVGKO,0,1,1
19231,B0015I0HMC,0,1,1
19232,B000002TP1,0,1,1
19249,B000VR012Y,0,1,1
19248,B000000OYI,0,1,1
19247,B00006L3JC,0,1,1
19246,B000000OZI,0,1,1
19245,B0007L7SWA,0,1,1
19244,B0000646F1,0,1,1
19243,B0001XAPMO,0,1,1
19242,B000F3T7R4,0,1,1
19241,B000YGIHKU,0,1,1
19239,B0000006JB,0,1,1
19238,B0012OVFO8,0,1,1
19237,B00116QB78,0,1,1
19236,B000001ZSB,0,1,1
19235,B00005YJ8S,0,1,1
19233,B00005QD4M,0,1,1
19575,B000G2YCR4,0,1,1
19578,B000001FK4,0,1,1
20036,B000LXXS5K,0,1,1
19869,B0007OP1Z8,0,1,1
19877,B0002PUHSI,0,1,1
19876,B000000M2F,0,1,1
19875,B00193PUX4,0,1,1
19874,B00004XO7H,0,1,1
19872,B000006DG7,0,1,1
19871,B0000072ZK,0,1,1
19870,B0000787F0,0,1,1
19868,B000094Q1L,0,1,1
19884,B000ZJX9AE,0,1,1
19866,B0000061RF,0,1,1
19865,B000001NY2,0,1,1
19864,B000002L8E,0,1,1
19862,B000008FMZ,0,1,1
19861,B0000004IU,0,1,1
19860,B000006NXR,0,1,1
19858,B0018FZIS0,0,1,1
19880,B0000032PY,0,1,1
19886,B0000C8272,0,1,1
19580,B00122PLY0,0,1,1
19904,B000003YU3,0,1,1
19913,B000UXFH8M,0,1,1
19912,B0009H9NE8,0,1,1
19911,B0014DXYEQ,0,1,1
19910,B000OYC2IK,0,1,1
19909,B000002I0J,0,1,1
19908,B000001QK0,0,1,1
19905,B0008ENHX0,0,1,1
19903,B0009U5FX8,0,1,1
19887,B000002WW8,0,1,1
19899,B000000NMM,0,1,1
19897,B000005P12,0,1,1
19894,B00122M1TS,0,1,1
19892,B000EMSUCE,0,1,1
19890,B00006L85U,0,1,1
19889,B000066I4Q,0,1,1
19888,B0012RCWZQ,0,1,1
19856,B000008EFC,0,1,1
19854,B0019579Z4,0,1,1
19853,B000TNJIJC,0,1,1
19817,B000005JID,0,1,1
19827,B000ERU6H6,0,1,1
19825,B00005BC6C,0,1,1
19823,B000008FNB,0,1,1
19822,B000005DC4,0,1,1
19821,B0008KLW4K,0,1,1
19820,B000WC089E,0,1,1
19819,B000007S6Z,0,1,1
19816,B000001FQ3,0,1,1
19852,B000005H4U,0,1,1
19815,B0002TLBRU,0,1,1
19813,B0007TKH5C,0,1,1
19811,B0007KTBLC,0,1,1
19810,B000C4BAXK,0,1,1
19809,B0000931OO,0,1,1
19808,B000AMXTYM,0,1,1
19804,B0000035RA,0,1,1
19828,B0000W3OUG,0,1,1
19829,B0012D2BLA,0,1,1
19830,B0000002CH,0,1,1
19831,B0014VPFJ0,0,1,1
19850,B00005YW83,0,1,1
19849,B00028HORW,0,1,1
19848,B0011F12EG,0,1,1
19846,B000YWIG1Y,0,1,1
19845,B0000457HB,0,1,1
19844,B000AA4LDW,0,1,1
19843,B00000JZJQ,0,1,1
19841,B000008DRP,0,1,1
19840,B000PSJCKQ,0,1,1
19839,B000001FO4,0,1,1
19837,B000007T4Y,0,1,1
19836,B000002QX1,0,1,1
19835,B000005ALN,0,1,1
19834,B00005R8EE,0,1,1
19833,B000003C7N,0,1,1
19914,B000BQYWYI,0,1,1
19915,B0001GOHV6,0,1,1
19916,B00008HC7O,0,1,1
19995,B00000I0PA,0,1,1
20006,B000F9TCIC,0,1,1
20005,B000006YTN,0,1,1
20003,B0013DI488,0,1,1
20002,B000088E56,0,1,1
20001,B00000JR4N,0,1,1
19997,B0014ID7YS,0,1,1
19996,B00009KU7W,0,1,1
19993,B001AUKURM,0,1,1
19980,B0000CDL6C,0,1,1
19992,B000F0UV36,0,1,1
19991,B001AXFRLI,0,1,1
19990,B00005Y2KG,0,1,1
19988,B000002OST,0,1,1
19985,B00000JCD2,0,1,1
19984,B0000063E7,0,1,1
19983,B00006RYIX,0,1,1
20007,B000120ZW0,0,1,1
20008,B00000DD2D,0,1,1
20010,B000B8GTOC,0,1,1
20011,B000AOGMIK,0,1,1
20033,B0001KAA7W,0,1,1
20031,B000007ROP,0,1,1
20029,B0006Z2LC4,0,1,1
20028,B0000508UN,0,1,1
20026,B000UVLJLI,0,1,1
20023,B000006YGY,0,1,1
20022,B000002I73,0,1,1
20021,B000006V2R,0,1,1
20020,B00191WSWM,0,1,1
20019,B000BEZPVO,0,1,1
20018,B0016OMFPW,0,1,1
20017,B000AOEN0Y,0,1,1
20016,B001BMKOZW,0,1,1
20014,B000025YMD,0,1,1
20012,B000NDFK7C,0,1,1
19981,B00160ANPU,0,1,1
19979,B0016KJS3I,0,1,1
19917,B000003TSZ,0,1,1
19932,B000TNJIK6,0,1,1
19940,B0013LL0CC,0,1,1
19939,B000E1NWUU,0,1,1
19938,B000003S2C,0,1,1
19936,B0000AC8N5,0,1,1
19935,B0018OAOVC,0,1,1
19934,B000003BI6,0,1,1
19933,B000FDFS54,0,1,1
19931,B00004VW2I,0,1,1
19978,B0017LEFYI,0,1,1
19930,B0000006KX,0,1,1
19929,B000058A64,0,1,1
19928,B0000073Y6,0,1,1
19924,B000QXDE7C,0,1,1
19923,B000E11590,0,1,1
19919,B00168PTG0,0,1,1
19918,B000002R9H,0,1,1
19942,B000OONQ3A,0,1,1
19943,B00007J4S2,0,1,1
19944,B0007TFHHA,0,1,1
19947,B000003MSH,0,1,1
19975,B0002W18S4,0,1,1
19972,B000005H4S,0,1,1
19970,B0000029W9,0,1,1
19969,B000006YTK,0,1,1
19966,B0000CNY1E,0,1,1
19964,B00005A0UZ,0,1,1
19963,B00004T93L,0,1,1
19959,B00000256X,0,1,1
19958,B00004TR2G,0,1,1
19957,B000002UDP,0,1,1
19956,B0017H8JNK,0,1,1
19952,B0016OMGD8,0,1,1
19951,B000BGR0OW,0,1,1
19950,B000005CNJ,0,1,1
19949,B0000AQS42,0,1,1
19803,B00000AG8T,0,1,1
19802,B0000071YH,0,1,1
19800,B000001AKB,0,1,1
19652,B0009MAPFO,0,1,1
19659,B000001GS1,0,1,1
19658,B000000HTL,0,1,1
19657,B000000HTZ,0,1,1
19656,B000000NDS,0,1,1
19655,B00000G6TN,0,1,1
19654,B000000XBV,0,1,1
19653,B000U1ZJ1E,0,1,1
19651,B0002XHA5I,0,1,1
19638,B000E6UK4G,0,1,1
19650,B0000070JF,0,1,1
19649,B0001FT2H6,0,1,1
19647,B00022VO4C,0,1,1
19646,B000002R2X,0,1,1
19643,B00004VVZF,0,1,1
19642,B000002640,0,1,1
19641,B00004KEMF,0,1,1
19661,B000042OR9,0,1,1
19662,B00005B6AB,0,1,1
19663,B00013VI52,0,1,1
19664,B00110YOBE,0,1,1
19693,B000002JOJ,0,1,1
19692,B000003B3B,0,1,1
19691,B000002567,0,1,1
19690,B00108YG2Y,0,1,1
19688,B0009YNSG0,0,1,1
19686,B00005K9R7,0,1,1
19681,B0000047FY,0,1,1
19679,B0018Q7K5S,0,1,1
19678,B0000024SK,0,1,1
19676,B0000647MJ,0,1,1
19675,B00000J7I5,0,1,1
19671,B0001I2CFM,0,1,1
19670,B000063VER,0,1,1
19667,B00001R3HR,0,1,1
19665,B000NA273A,0,1,1
19639,B000005HL2,0,1,1
19637,B0000034JB,0,1,1
19696,B00005MJ4P,0,1,1
19596,B000005HOU,0,1,1
19607,B0000034IZ,0,1,1
19605,B0014VPFIQ,0,1,1
19604,B000026CWP,0,1,1
19601,B00000JCG9,0,1,1
19600,B000MNOXSK,0,1,1
19598,B00000I41H,0,1,1
19597,B000TKODDQ,0,1,1
19595,B0000013ZC,0,1,1
19636,B000NUOWZQ,0,1,1
19594,B000046PU9,0,1,1
19592,B00011HGIM,0,1,1
19591,B0000AN196,0,1,1
19588,B0007XTO5M,0,1,1
19586,B0001WGEM0,0,1,1
19583,B00004UYNR,0,1,1
19582,B0013ND38Y,0,1,1
19609,B000002WNX,0,1,1
19613,B00171NZFI,0,1,1
19614,B000E6EJ7U,0,1,1
19615,B00000253W,0,1,1
19635,B0016GLX26,0,1,1
19634,B0012K1ILM,0,1,1
19632,B0016GLZQ0,0,1,1
19631,B001690X6U,0,1,1
19629,B0000029BJ,0,1,1
19627,B000002KXX,0,1,1
19625,B000008N85,0,1,1
19624,B000002KMT,0,1,1
19622,B000002UKL,0,1,1
19621,B0002ONC4U,0,1,1
19620,B0000062DK,0,1,1
19619,B000005J1I,0,1,1
19618,B00003XAJX,0,1,1
19617,B0015HZAP2,0,1,1
19616,B00028HBHK,0,1,1
19695,B00008V5ZD,0,1,1
19697,B000002IMR,0,1,1
19797,B000W7M1EY,0,1,1
19759,B000006XDX,0,1,1
19769,B00000274D,0,1,1
19765,B00004S33V,0,1,1
19764,B00017700U,0,1,1
19763,B000002OPJ,0,1,1
19762,B00002MZ3U,0,1,1
19761,B000005H1H,0,1,1
19760,B0002VL114,0,1,1
19758,B00001IVAI,0,1,1
19748,B0002VGRN6,0,1,1
19757,B000002OZ9,0,1,1
19756,B0000E6XGV,0,1,1
19755,B000000Y26,0,1,1
19754,B0000AOV6M,0,1,1
19752,B000001Y59,0,1,1
19751,B00005K9F7,0,1,1
19750,B000008D9D,0,1,1
19770,B000003H6Q,0,1,1
19772,B000VNQ70I,0,1,1
19775,B00188HRCC,0,1,1
19777,B00008DCSV,0,1,1
19796,B000294QX6,0,1,1
19795,B0014GUA90,0,1,1
19794,B000008DNM,0,1,1
19793,B000X3VN46,0,1,1
19791,B0000AM6H8,0,1,1
19790,B00005UF1W,0,1,1
19789,B00000DRCS,0,1,1
19788,B0009GX1NS,0,1,1
19787,B00000273F,0,1,1
19785,B000ERU6HG,0,1,1
19784,B00067ZNGI,0,1,1
19783,B000NI3FZG,0,1,1
19782,B000BBOVDA,0,1,1
19780,B0000DZ3CN,0,1,1
19778,B00003TFNR,0,1,1
19749,B00001QGKT,0,1,1
19747,B0018OAOPI,0,1,1
19698,B00005YTRM,0,1,1
19710,B000008D46,0,1,1
19717,B000001GMD,0,1,1
19716,B0017R5UBY,0,1,1
19715,B000BP2JHG,0,1,1
19714,B00000JFV5,0,1,1
19713,B000001FLS,0,1,1
19712,B0000029KT,0,1,1
19711,B00004Z1GT,0,1,1
19709,B00104CHVK,0,1,1
19746,B000002GFL,0,1,1
19708,B000KCHXZ8,0,1,1
19707,B0015435PW,0,1,1
19705,B000002WAL,0,1,1
19704,B001662FH8,0,1,1
19703,B000005GX2,0,1,1
19700,B0015RRNNE,0,1,1
19699,B00114LF80,0,1,1
19718,B000005R5L,0,1,1
19719,B000Y35A94,0,1,1
19720,B0007OY44M,0,1,1
19721,B000F9SZBW,0,1,1
19744,B0000071IL,0,1,1
19742,B00195BM8E,0,1,1
19741,B000F6YWM6,0,1,1
19739,B00000AFF8,0,1,1
19738,B000006XFP,0,1,1
19737,B0015YGJD2,0,1,1
19736,B0017TCSWQ,0,1,1
19733,B0000047QD,0,1,1
19732,B0016OMFPM,0,1,1
19730,B00136MBWA,0,1,1
19729,B0000584XX,0,1,1
19728,B0000034IT,0,1,1
19726,B000YD7S12,0,1,1
19724,B0002ZMJ4I,0,1,1
19722,B00005OADF,0,1,1
17100,B000002R0B,0,1,1
17098,B000002R0A,0,1,1
17096,B00004S37P,0,1,1
14371,B000F6ZO96,0,1,1
14380,B00094ASEK,0,1,1
14379,B00005N88F,0,1,1
14378,B0002A2VL4,0,1,1
14377,B000CQQHPY,0,1,1
14376,B000ALM1V0,0,1,1
14374,B0007KTIP6,0,1,1
14372,B00000IOBY,0,1,1
14370,B0000AS2T0,0,1,1
14382,B0001HAHEQ,0,1,1
14369,B000001C84,0,1,1
14368,B0009YSGJ4,0,1,1
14364,B000CC1U2I,0,1,1
14362,B000CC1TRE,0,1,1
14361,B000E6EHIG,0,1,1
14360,B0002W4SDG,0,1,1
14358,B000002VGV,0,1,1
14381,B00004TEUX,0,1,1
14386,B000BBOFDG,0,1,1
14301,B00063IWTC,0,1,1
14404,B0009YA462,0,1,1
14414,B000EHQ8DW,0,1,1
14413,B0000018BB,0,1,1
14412,B000AQJRNK,0,1,1
14411,B000E6FSQ6,0,1,1
14409,B00006316W,0,1,1
14408,B00009028M,0,1,1
14406,B000005IZ3,0,1,1
14401,B000EHT5S2,0,1,1
14388,B000777I8S,0,1,1
14398,B000APR5BC,0,1,1
14397,B0000041LE,0,1,1
14394,B00006LI1Z,0,1,1
14393,B000005J2V,0,1,1
14392,B000EHQ7TC,0,1,1
14391,B0001ZMCWS,0,1,1
14389,B000001C85,0,1,1
14357,B0000CFXNS,0,1,1
14356,B0000CFXNQ,0,1,1
14355,B000EMGJJU,0,1,1
14317,B00064VQQM,0,1,1
14325,B000AOJ9DU,0,1,1
14323,B00008BNSZ,0,1,1
14322,B0000018AH,0,1,1
14321,B00000189E,0,1,1
14320,B0002IU0JG,0,1,1
14319,B00002R0ZL,0,1,1
14318,B0007NBAEK,0,1,1
14316,B000ECXV46,0,1,1
14353,B0007YMUZW,0,1,1
14314,B000EGDBLK,0,1,1
14311,B0000032ZW,0,1,1
14310,B00005NWO2,0,1,1
14308,B000CD0P82,0,1,1
14307,B000ETQPWE,0,1,1
14304,B000002GXQ,0,1,1
14303,B0000JMMIY,0,1,1
14327,B000003BFA,0,1,1
14328,B00007CVRL,0,1,1
14329,B00006HCU8,0,1,1
14332,B0000266O4,0,1,1
14352,B000EQ5VFE,0,1,1
14351,B00000219M,0,1,1
14350,B000008LXT,0,1,1
14349,B0000057DS,0,1,1
14348,B0000006ZS,0,1,1
14347,B000008MLQ,0,1,1
14346,B00005ARDC,0,1,1
14345,B000066BZU,0,1,1
14344,B000ERU7LG,0,1,1
14343,B0002IQJKU,0,1,1
14340,B000006XDS,0,1,1
14339,B000F1HF48,0,1,1
14337,B000007VCM,0,1,1
14335,B000EQHXQ4,0,1,1
14333,B000002LB7,0,1,1
14415,B000CIXK6Q,0,1,1
14417,B000B19BE4,0,1,1
14419,B000ELL7K2,0,1,1
14507,B00000G5Y3,0,1,1
14522,B00006AWM0,0,1,1
14521,B000F3AJ9O,0,1,1
14519,B000068TLA,0,1,1
14518,B00006RCNJ,0,1,1
14517,B000FBFTL4,0,1,1
14516,B000002738,0,1,1
14512,B000F3UAES,0,1,1
14505,B000007SGD,0,1,1
14493,B000001GPY,0,1,1
14504,B000EXO9YG,0,1,1
14503,B0007IK4L0,0,1,1
14502,B000E6GC3E,0,1,1
14501,B00000J8KB,0,1,1
14500,B000AXSKB8,0,1,1
14498,B00005UKLP,0,1,1
14497,B00009KTWT,0,1,1
14523,B000003Y37,0,1,1
14524,B00023GGLC,0,1,1
14525,B000003Y32,0,1,1
